36
81 288
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
1
N
63
0 12
1
N
68
0 12
3
Y
70
10 10
N
70
0 9
N
70
11 12
1
N
36
0 12
1
N
17
0 12
1
N
64
0 12
1
N
66
0 12
1
N
37
0 12
1
N
14
0 12
1
N
29
0 12
1
N
2
0 12
1
N
52
0 12
1
N
23
0 12
1
N
57
0 12
1
N
12
0 12
1
N
39
0 12
1
N
7
0 12
3
Y
58
6 6
N
58
0 5
N
58
7 12
1
N
46
0 12
1
N
8
0 12
1
N
28
0 12
1
N
4
0 12
1
N
62
0 12
1
N
20
0 12
5
Y
69
0 11
Y
48
6 7
Y
65
2 12
Y
6
10 11
Y
80
3 7
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
32 31 1
32 33 1
32 23 1
32 41 1
33 32 1
33 34 1
33 24 1
33 42 1
34 33 1
34 35 1
34 25 1
34 43 1
35 34 1
35 26 1
35 44 1
36 37 1
36 27 1
36 45 1
37 36 1
37 38 1
37 28 1
37 46 1
38 37 1
38 39 1
38 29 1
38 47 1
39 38 1
39 40 1
39 30 1
39 48 1
40 39 1
40 41 1
40 31 1
40 49 1
41 40 1
41 42 1
41 32 1
41 50 1
42 41 1
42 43 1
42 33 1
42 51 1
43 42 1
43 44 1
43 34 1
43 52 1
44 43 1
44 35 1
44 53 1
45 46 1
45 36 1
45 54 1
46 45 1
46 47 1
46 37 1
46 55 1
47 46 1
47 48 1
47 38 1
47 56 1
48 47 1
48 49 1
48 39 1
48 57 1
49 48 1
49 50 1
49 40 1
49 58 1
50 49 1
50 51 1
50 41 1
50 59 1
51 50 1
51 52 1
51 42 1
51 60 1
52 51 1
52 53 1
52 43 1
52 61 1
53 52 1
53 44 1
53 62 1
54 55 1
54 45 1
54 63 1
55 54 1
55 56 1
55 46 1
55 64 1
56 55 1
56 57 1
56 47 1
56 65 1
57 56 1
57 58 1
57 48 1
57 66 1
58 57 1
58 59 1
58 49 1
58 67 1
59 58 1
59 60 1
59 50 1
59 68 1
60 59 1
60 61 1
60 51 1
60 69 1
61 60 1
61 62 1
61 52 1
61 70 1
62 61 1
62 53 1
62 71 1
63 64 1
63 54 1
63 72 1
64 63 1
64 65 1
64 55 1
64 73 1
65 64 1
65 66 1
65 56 1
65 74 1
66 65 1
66 67 1
66 57 1
66 75 1
67 66 1
67 68 1
67 58 1
67 76 1
68 67 1
68 69 1
68 59 1
68 77 1
69 68 1
69 70 1
69 60 1
69 78 1
70 69 1
70 71 1
70 61 1
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
1
N
46
0 13
1
N
59
0 13
1
N
3
0 13
3
Y
52
9 9
N
52
0 8
N
52
10 13
1
N
11
0 13
1
N
39
0 13
1
N
58
0 13
1
N
18
0 13
1
N
34
0 13
1
N
43
0 13
3
Y
53
10 10
N
53
0 9
N
53
11 13
1
N
26
0 13
1
N
17
0 13
1
N
38
0 13
1
N
45
0 13
1
N
20
0 13
1
N
6
0 13
1
N
60
0 13
3
Y
41
4 4
N
41
0 3
N
41
5 13
1
N
15
0 13
1
N
5
0 13
1
N
48
0 13
1
N
33
0 13
5
Y
60
6 9
Y
75
3 9
Y
28
2 4
Y
66
2 9
Y
8
1 8
5
Y
56
3 9
Y
6
9 13
Y
29
0 12
Y
35
6 12
Y
5
8 11
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
32 31 1
32 33 1
32 23 1
32 41 1
33 32 1
33 34 1
33 24 1
33 42 1
34 33 1
34 35 1
34 25 1
34 43 1
35 34 1
35 26 1
35 44 1
36 37 1
36 27 1
36 45 1
37 36 1
37 38 1
37 28 1
37 46 1
38 37 1
38 39 1
38 29 1
38 47 1
39 38 1
39 40 1
39 30 1
39 48 1
40 39 1
40 41 1
40 31 1
40 49 1
41 40 1
41 42 1
41 32 1
41 50 1
42 41 1
42 43 1
42 33 1
42 51 1
43 42 1
43 44 1
43 34 1
43 52 1
44 43 1
44 35 1
44 53 1
45 46 1
45 36 1
45 54 1
46 45 1
46 47 1
46 37 1
46 55 1
47 46 1
47 48 1
47 38 1
47 56 1
48 47 1
48 49 1
48 39 1
48 57 1
49 48 1
49 50 1
49 40 1
49 58 1
50 49 1
50 51 1
50 41 1
50 59 1
51 50 1
51 52 1
51 42 1
51 60 1
52 51 1
52 53 1
52 43 1
52 61 1
53 52 1
53 44 1
53 62 1
54 55 1
54 45 1
54 63 1
55 54 1
55 56 1
55 46 1
55 64 1
56 55 1
56 57 1
56 47 1
56 65 1
57 56 1
57 58 1
57 48 1
57 66 1
58 57 1
58 59 1
58 49 1
58 67 1
59 58 1
59 60 1
59 50 1
59 68 1
60 59 1
60 61 1
60 51 1
60 69 1
61 60 1
61 62 1
61 52 1
61 70 1
62 61 1
62 53 1
62 71 1
63 64 1
63 54 1
63 72 1
64 63 1
64 65 1
64 55 1
64 73 1
65 64 1
65 66 1
65 56 1
65 74 1
66 65 1
66 67 1
66 57 1
66 75 1
67 66 1
67 68 1
67 58 1
67 76 1
68 67 1
68 69 1
68 59 1
68 77 1
69 68 1
69 70 1
69 60 1
69 78 1
70 69 1
70 71 1
70 61 1
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
1
N
59
0 18
1
N
12
0 18
1
N
71
0 18
1
N
7
0 18
3
Y
20
7 10
N
20
0 6
N
20
11 18
1
N
61
0 18
1
N
42
0 18
3
Y
9
17 17
N
9
0 16
N
9
18 18
1
N
65
0 18
3
Y
36
14 14
N
36
0 13
N
36
15 18
1
N
3
0 18
2
Y
0
18 18
N
0
0 17
1
N
23
0 18
3
Y
57
9 9
N
57
0 8
N
57
10 18
1
N
67
0 18
1
N
74
0 18
1
N
34
0 18
1
N
15
0 18
1
N
32
0 18
1
N
52
0 18
1
N
55
0 18
1
N
11
0 18
5
Y
24
7 17
Y
30
0 17
Y
67
0 7
Y
46
1 12
Y
8
7 8
5
Y
64
8 11
Y
51
6 11
Y
5
8 14
Y
37
2 5
Y
27
5 15
5
Y
40
8 18
Y
43
4 16
Y
36
7 17
Y
73
5 15
Y
16
2 6
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
32 31 1
32 33 1
32 23 1
32 41 1
33 32 1
33 34 1
33 24 1
33 42 1
34 33 1
34 35 1
34 25 1
34 43 1
35 34 1
35 26 1
35 44 1
36 37 1
36 27 1
36 45 1
37 36 1
37 38 1
37 28 1
37 46 1
38 37 1
38 39 1
38 29 1
38 47 1
39 38 1
39 40 1
39 30 1
39 48 1
40 39 1
40 41 1
40 31 1
40 49 1
41 40 1
41 42 1
41 32 1
41 50 1
42 41 1
42 43 1
42 33 1
42 51 1
43 42 1
43 44 1
43 34 1
43 52 1
44 43 1
44 35 1
44 53 1
45 46 1
45 36 1
45 54 1
46 45 1
46 47 1
46 37 1
46 55 1
47 46 1
47 48 1
47 38 1
47 56 1
48 47 1
48 49 1
48 39 1
48 57 1
49 48 1
49 50 1
49 40 1
49 58 1
50 49 1
50 51 1
50 41 1
50 59 1
51 50 1
51 52 1
51 42 1
51 60 1
52 51 1
52 53 1
52 43 1
52 61 1
53 52 1
53 44 1
53 62 1
54 55 1
54 45 1
54 63 1
55 54 1
55 56 1
55 46 1
55 64 1
56 55 1
56 57 1
56 47 1
56 65 1
57 56 1
57 58 1
57 48 1
57 66 1
58 57 1
58 59 1
58 49 1
58 67 1
59 58 1
59 60 1
59 50 1
59 68 1
60 59 1
60 61 1
60 51 1
60 69 1
61 60 1
61 62 1
61 52 1
61 70 1
62 61 1
62 53 1
62 71 1
63 64 1
63 54 1
63 72 1
64 63 1
64 65 1
64 55 1
64 73 1
65 64 1
65 66 1
65 56 1
65 74 1
66 65 1
66 67 1
66 57 1
66 75 1
67 66 1
67 68 1
67 58 1
67 76 1
68 67 1
68 69 1
68 59 1
68 77 1
69 68 1
69 70 1
69 60 1
69 78 1
70 69 1
70 71 1
70 61 1
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
3
Y
32
10 10
N
32
0 9
N
32
11 18
1
N
26
0 18
3
Y
2
16 16
N
2
0 15
N
2
17 18
1
N
5
0 18
1
N
36
0 18
1
N
66
0 18
1
N
19
0 18
1
N
7
0 18
1
N
79
0 18
1
N
78
0 18
1
N
18
0 18
1
N
8
0 18
5
Y
49
2 2
Y
49
4 4
N
49
0 1
N
49
3 3
N
49
5 18
3
Y
33
14 14
N
33
0 13
N
33
15 18
3
Y
43
6 7
N
43
0 5
N
43
8 18
1
N
46
0 18
1
N
10
0 18
1
N
61
0 18
1
N
75
0 18
1
N
25
0 18
1
N
31
0 18
5
Y
9
10 10
Y
13
4 7
Y
20
0 15
Y
23
0 2
Y
24
4 16
5
Y
17
4 8
Y
25
9 15
Y
40
7 16
Y
78
12 13
Y
7
2 14
5
Y
65
1 14
Y
22
1 18
Y
61
8 12
Y
46
17 18
Y
51
2 11
5
Y
38
16 18
Y
67
1 17
Y
69
8 17
Y
66
5 8
Y
57
7 14
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
32 31 1
32 33 1
32 23 1
32 41 1
33 32 1
33 34 1
33 24 1
33 42 1
34 33 1
34 35 1
34 25 1
34 43 1
35 34 1
35 26 1
35 44 1
36 37 1
36 27 1
36 45 1
37 36 1
37 38 1
37 28 1
37 46 1
38 37 1
38 39 1
38 29 1
38 47 1
39 38 1
39 40 1
39 30 1
39 48 1
40 39 1
40 41 1
40 31 1
40 49 1
41 40 1
41 42 1
41 32 1
41 50 1
42 41 1
42 43 1
42 33 1
42 51 1
43 42 1
43 44 1
43 34 1
43 52 1
44 43 1
44 35 1
44 53 1
45 46 1
45 36 1
45 54 1
46 45 1
46 47 1
46 37 1
46 55 1
47 46 1
47 48 1
47 38 1
47 56 1
48 47 1
48 49 1
48 39 1
48 57 1
49 48 1
49 50 1
49 40 1
49 58 1
50 49 1
50 51 1
50 41 1
50 59 1
51 50 1
51 52 1
51 42 1
51 60 1
52 51 1
52 53 1
52 43 1
52 61 1
53 52 1
53 44 1
53 62 1
54 55 1
54 45 1
54 63 1
55 54 1
55 56 1
55 46 1
55 64 1
56 55 1
56 57 1
56 47 1
56 65 1
57 56 1
57 58 1
57 48 1
57 66 1
58 57 1
58 59 1
58 49 1
58 67 1
59 58 1
59 60 1
59 50 1
59 68 1
60 59 1
60 61 1
60 51 1
60 69 1
61 60 1
61 62 1
61 52 1
61 70 1
62 61 1
62 53 1
62 71 1
63 64 1
63 54 1
63 72 1
64 63 1
64 65 1
64 55 1
64 73 1
65 64 1
65 66 1
65 56 1
65 74 1
66 65 1
66 67 1
66 57 1
66 75 1
67 66 1
67 68 1
67 58 1
67 76 1
68 67 1
68 69 1
68 59 1
68 77 1
69 68 1
69 70 1
69 60 1
69 78 1
70 69 1
70 71 1
70 61 1
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
1
N
9
0 10
1
N
1
0 10
1
N
75
0 10
1
N
77
0 10
1
N
73
0 10
1
N
67
0 10
1
N
46
0 10
1
N
47
0 10
1
N
2
0 10
1
N
70
0 10
1
N
3
0 10
1
N
50
0 10
1
N
76
0 10
1
N
7
0 10
1
N
43
0 10
3
Y
29
2 3
N
29
0 1
N
29
4 10
1
N
71
0 10
4
Y
66
2 2
Y
66
3 4
N
66
0 1
N
66
5 10
1
N
60
0 10
1
N
27
0 10
5
Y
74
5 8
Y
26
4 10
Y
17
0 9
Y
68
0 4
Y
30
8 9
5
Y
14
1 7
Y
77
0 3
Y
75
6 8
Y
67
9 10
Y
2
4 4
5
Y
62
2 3
Y
1
1 7
Y
17
1 9
Y
15
1 7
Y
22
2 9
5
Y
30
2 7
Y
3
0 7
Y
35
2 7
Y
5
3 9
Y
57
2 2
5
Y
5
2 7
Y
56
5 10
Y
19
6 8
Y
1
2 7
Y
28
4 8
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
32 31 1
32 33 1
32 23 1
32 41 1
33 32 1
33 34 1
33 24 1
33 42 1
34 33 1
34 35 1
34 25 1
34 43 1
35 34 1
35 26 1
35 44 1
36 37 1
36 27 1
36 45 1
37 36 1
37 38 1
37 28 1
37 46 1
38 37 1
38 39 1
38 29 1
38 47 1
39 38 1
39 40 1
39 30 1
39 48 1
40 39 1
40 41 1
40 31 1
40 49 1
41 40 1
41 42 1
41 32 1
41 50 1
42 41 1
42 43 1
42 33 1
42 51 1
43 42 1
43 44 1
43 34 1
43 52 1
44 43 1
44 35 1
44 53 1
45 46 1
45 36 1
45 54 1
46 45 1
46 47 1
46 37 1
46 55 1
47 46 1
47 48 1
47 38 1
47 56 1
48 47 1
48 49 1
48 39 1
48 57 1
49 48 1
49 50 1
49 40 1
49 58 1
50 49 1
50 51 1
50 41 1
50 59 1
51 50 1
51 52 1
51 42 1
51 60 1
52 51 1
52 53 1
52 43 1
52 61 1
53 52 1
53 44 1
53 62 1
54 55 1
54 45 1
54 63 1
55 54 1
55 56 1
55 46 1
55 64 1
56 55 1
56 57 1
56 47 1
56 65 1
57 56 1
57 58 1
57 48 1
57 66 1
58 57 1
58 59 1
58 49 1
58 67 1
59 58 1
59 60 1
59 50 1
59 68 1
60 59 1
60 61 1
60 51 1
60 69 1
61 60 1
61 62 1
61 52 1
61 70 1
62 61 1
62 53 1
62 71 1
63 64 1
63 54 1
63 72 1
64 63 1
64 65 1
64 55 1
64 73 1
65 64 1
65 66 1
65 56 1
65 74 1
66 65 1
66 67 1
66 57 1
66 75 1
67 66 1
67 68 1
67 58 1
67 76 1
68 67 1
68 69 1
68 59 1
68 77 1
69 68 1
69 70 1
69 60 1
69 78 1
70 69 1
70 71 1
70 61 1
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
1
N
30
0 9
2
Y
40
0 1
N
40
2 9
1
N
77
0 9
1
N
25
0 9
1
N
1
0 9
1
N
45
0 9
1
N
65
0 9
1
N
17
0 9
1
N
78
0 9
1
N
61
0 9
1
N
51
0 9
1
N
44
0 9
1
N
70
0 9
1
N
53
0 9
1
N
13
0 9
1
N
58
0 9
1
N
66
0 9
3
Y
4
1 2
N
4
0 0
N
4
3 9
1
N
14
0 9
1
N
7
0 9
1
N
12
0 9
1
N
21
0 9
1
N
62
0 9
1
N
50
0 9
1
N
73
0 9
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
32 31 1
32 33 1
32 23 1
32 41 1
33 32 1
33 34 1
33 24 1
33 42 1
34 33 1
34 35 1
34 25 1
34 43 1
35 34 1
35 26 1
35 44 1
36 37 1
36 27 1
36 45 1
37 36 1
37 38 1
37 28 1
37 46 1
38 37 1
38 39 1
38 29 1
38 47 1
39 38 1
39 40 1
39 30 1
39 48 1
40 39 1
40 41 1
40 31 1
40 49 1
41 40 1
41 42 1
41 32 1
41 50 1
42 41 1
42 43 1
42 33 1
42 51 1
43 42 1
43 44 1
43 34 1
43 52 1
44 43 1
44 35 1
44 53 1
45 46 1
45 36 1
45 54 1
46 45 1
46 47 1
46 37 1
46 55 1
47 46 1
47 48 1
47 38 1
47 56 1
48 47 1
48 49 1
48 39 1
48 57 1
49 48 1
49 50 1
49 40 1
49 58 1
50 49 1
50 51 1
50 41 1
50 59 1
51 50 1
51 52 1
51 42 1
51 60 1
52 51 1
52 53 1
52 43 1
52 61 1
53 52 1
53 44 1
53 62 1
54 55 1
54 45 1
54 63 1
55 54 1
55 56 1
55 46 1
55 64 1
56 55 1
56 57 1
56 47 1
56 65 1
57 56 1
57 58 1
57 48 1
57 66 1
58 57 1
58 59 1
58 49 1
58 67 1
59 58 1
59 60 1
59 50 1
59 68 1
60 59 1
60 61 1
60 51 1
60 69 1
61 60 1
61 62 1
61 52 1
61 70 1
62 61 1
62 53 1
62 71 1
63 64 1
63 54 1
63 72 1
64 63 1
64 65 1
64 55 1
64 73 1
65 64 1
65 66 1
65 56 1
65 74 1
66 65 1
66 67 1
66 57 1
66 75 1
67 66 1
67 68 1
67 58 1
67 76 1
68 67 1
68 69 1
68 59 1
68 77 1
69 68 1
69 70 1
69 60 1
69 78 1
70 69 1
70 71 1
70 61 1
70 79 1
71 70 1
71 62 1
71 80 1
72 73 1
72 63 1
73 72 1
73 74 1
73 64 1
74 73 1
74 75 1
74 65 1
75 74 1
75 76 1
75 66 1
76 75 1
76 77 1
76 67 1
77 76 1
77 78 1
77 68 1
78 77 1
78 79 1
78 69 1
79 78 1
79 80 1
79 70 1
80 79 1
80 71 1
25
3
Y
58
8 8
N
58
0 7
N
58
9 9
1
N
63
0 9
1
N
74
0 9
1
N
37
0 9
1
N
69
0 9
2
Y
40
0 1
N
40
2 9
2
Y
47
0 4
N
47
5 9
3
Y
31
2 2
N
31
0 1
N
31
3 9
1
N
75
0 9
1
N
14
0 9
1
N
27
0 9
1
N
3
0 9
1
N
61
0 9
1
N
77
0 9
1
N
54
0 9
1
N
59
0 9
2
Y
8
9 9
N
8
0 8
1
N
78
0 9
1
N
42
0 9
1
N
7
0 9
1
N
19
0 9
1
N
53
0 9
1
N
67
0 9
1
N
33
0 9
5
Y
80
7 9
Y
76
4 5
Y
50
0 7
Y
35
0 7
Y
18
4 8
81 288
0 1 1
0 9 1
1 0 1
1 2 1
1 10 1
2 1 1
2 3 1
2 11 1
3 2 1
3 4 1
3 12 1
4 3 1
4 5 1
4 13 1
5 4 1
5 6 1
5 14 1
6 5 1
6 7 1
6 15 1
7 6 1
7 8 1
7 16 1
8 7 1
8 17 1
9 10 1
9 0 1
9 18 1
10 9 1
10 11 1
10 1 1
10 19 1
11 10 1
11 12 1
11 2 1
11 20 1
12 11 1
12 13 1
12 3 1
12 21 1
13 12 1
13 14 1
13 4 1
13 22 1
14 13 1
14 15 1
14 5 1
14 23 1
15 14 1
15 16 1
15 6 1
15 24 1
16 15 1
16 17 1
16 7 1
16 25 1
17 16 1
17 8 1
17 26 1
18 19 1
18 9 1
18 27 1
19 18 1
19 20 1
19 10 1
19 28 1
20 19 1
20 21 1
20 11 1
20 29 1
21 20 1
21 22 1
21 12 1
21 30 1
22 21 1
22 23 1
22 13 1
22 31 1
23 22 1
23 24 1
23 14 1
23 32 1
24 23 1
24 25 1
24 15 1
24 33 1
25 24 1
25 26 1
25 16 1
25 34 1
26 25 1
26 17 1
26 35 1
27 28 1
27 18 1
27 36 1
28 27 1
28 29 1
28 19 1
28 37 1
29 28 1
29 30 1
29 20 1
29 38 1
30 29 1
30 31 1
30 21 1
30 39 1
31 30 1
31 32 1
31 22 1
31 40 1
