100
100 1000
52 94 15 9 20
120 121
1
Y
52 88 64 98
123 130
2
Y
77 93
123 124
Y
14 30 26 86
95 99
2
Y
20 61
94 101
Y
63
67 71
1
Y
47
160 166
2
Y
23 93 66
13 15
Y
80 84
26 35
1
Y
68
19 26
1
Y
56 17
165 165
2
Y
15 2 91
182 182
Y
26 0
77 78
1
Y
64
124 125
1
Y
74 58 53 88 50
22 22
1
Y
80 26 98
172 180
1
Y
54 43
63 63
2
Y
71 85 55 59 14
122 128
Y
55 69 45
181 184
2
Y
85 76 15 72 87
148 156
Y
63 68 92 1
96 97
1
Y
64 55 52
145 149
2
Y
33
34 43
Y
71
99 105
2
Y
58 4 21
180 186
Y
63 77
4 8
2
Y
21 96 74 87 54
188 197
Y
43 8
92 95
1
Y
19
30 36
1
Y
15 9 49 7
40 44
2
Y
66 65 37 10
138 146
Y
56 66 3
91 101
2
Y
18 39
81 82
Y
2 7 40 45 91
140 147
1
Y
83 66
12 16
1
Y
33
52 55
2
Y
67
91 91
Y
22 33 45
191 196
2
Y
73 43 85 93 84
117 121
Y
31
146 150
2
Y
84 29 68 61
144 151
Y
56 69
26 26
2
Y
53
107 109
Y
17 28
134 139
2
Y
60 85
182 188
Y
4
97 106
1
Y
77 57 51 8 90
132 136
1
Y
64 33 23
48 55
2
Y
95
185 187
Y
23
38 41
1
Y
85 86 17 11 81
144 151
1
Y
94 16 64
185 185
2
Y
87 44 21 30
11 15
Y
84
109 116
1
Y
38
50 54
2
Y
70 1 37 29
67 75
Y
67 0 29 62
155 162
2
Y
64 74 81
116 122
Y
97 75
143 149
2
Y
18
41 50
Y
67
64 66
2
Y
27 84
140 145
Y
90 51 37 26
71 79
2
Y
26
58 62
Y
94 71 30 98 84
175 181
1
Y
64 12 32
58 58
2
Y
19 70 66 56 35
23 29
Y
0 79
187 187
2
Y
46 64
28 37
Y
75
119 127
1
Y
87 61 39
52 57
2
Y
70 14 78 98 36
86 93
Y
1 71 69 63
134 141
1
Y
30 28
159 162
2
Y
93 12 90 73
144 154
Y
26 12 37 52 59
34 37
1
Y
61 95 98 97 25
14 14
2
Y
78
159 167
Y
91
147 154
1
Y
38 8 76 77
58 66
2
Y
37 10 52 96
54 64
Y
38
124 127
1
Y
14 20
96 100
2
Y
7
151 161
Y
69 18 78 89
110 112
2
Y
32 72 74
188 189
Y
0 95 13 74 18
67 74
1
Y
84 41 25 83 67
93 98
1
Y
35
138 144
1
Y
36 89
135 141
1
Y
56
170 175
1
Y
77 62 65
107 117
1
Y
89 2 37 80 50
121 124
1
Y
38 10 21 70 81
157 167
2
Y
46 27 9 75
80 83
Y
98 19
176 184
1
Y
93 11 74 65
81 87
1
Y
4
170 172
1
Y
46 96
98 102
2
Y
40
162 167
Y
14 34 3
139 139
1
Y
26
21 28
2
Y
99 67 23 96 1
79 82
Y
94 97 49
158 162
2
Y
82 79
25 34
Y
3 87 43 23 74
117 118
1
Y
34 9
198 198
2
Y
60 20
115 117
Y
36 12 15 48
178 183
2
Y
92 17 22 5
83 85
Y
97
107 107
1
Y
17 95 44 43
121 129
2
Y
63 53 20 26
95 105
Y
77
51 51
2
Y
55 76 22 82 95
162 171
Y
79
182 184
1
Y
23 87 82 38 66
41 49
2
Y
20 11 40 8 41
3 12
Y
92
35 36
2
Y
45 0
13 14
Y
92 72 95
63 65
2
Y
9
64 73
Y
75 94 32 13 50
21 25
1
Y
21 25 37
84 86
2
Y
92 17 14 6 60
22 30
Y
51 75 1 36
53 55
2
Y
2 91 9
61 64
Y
76 58
161 164
1
Y
44 17 24
62 71
1
Y
1 3 97
136 136
2
Y
8 55 64 17
2 11
Y
32 80 31 4 28
162 170
1
Y
49 95
163 171
2
Y
89 83 95
20 30
Y
85 63 12 97 23
151 154
1
Y
37 65 61 18
22 26
2
Y
64 44 63 32
57 60
Y
30
138 140
1
Y
55
79 83
2
Y
41 57 7 15 66
173 175
Y
35 19 15 30
157 157
1
Y
24 75 78 54
24 30
1
Y
37 73 68
163 165
2
Y
13
114 115
Y
25 72 10 60
154 162
2
Y
18 2 34 46 38
68 73
Y
72 76 46 14 61
74 81
1
Y
29 21 98 81
43 48
2
Y
29 95
116 118
Y
22 95 38 43
45 55
1
Y
60 50 84 71 11
43 47
1
Y
17 88
147 156
1
Y
2 29 96
169 169
1
Y
61 75
125 128
1
Y
83 17 4
168 171
2
Y
35 91 85 52
106 110
Y
46 99 82
71 74
2
Y
51 87
194 194
Y
74 44 31 89
94 103
1
Y
55 71
187 188
2
Y
63
140 149
Y
53 88 57
40 45
2
Y
56
82 87
Y
41 73
100 108
2
Y
35 26
84 93
Y
45 32 84
136 140
2
Y
21 1
85 87
Y
22 65 5 31 66
180 182
1
Y
11 9 6
81 90
1
Y
56 81 43 0
47 57
2
Y
1
114 121
Y
57
111 113
2
Y
73 40 47
80 87
Y
25 20
188 196
2
Y
70 95 18 52 27
146 154
Y
88 25 40 93
164 165
1
Y
36 26 53 9
126 130
2
Y
3 33 22 92 73
151 160
Y
56
55 58
1
Y
70
105 113
2
Y
31 5 71 92 51
171 181
Y
26 6 94 2
170 176
2
Y
44 91 43
105 108
Y
25 7 46 29
121 123
2
Y
71
174 175
Y
81 58
41 45
1
Y
99 84 8
16 21
2
Y
65 83 50 80
81 89
Y
50 67 27 12 49
23 29
1
Y
90
58 68
2
Y
86 13 32 63 69
96 96
Y
85 10 88 36 4
84 91
1
Y
66
89 89
1
Y
1 25
186 192
1
Y
37 83
117 122
2
Y
48 13
161 168
Y
30 62
196 198
1
Y
56 41 3 53 11
59 68
2
Y
45 66 67 33 92
169 172
Y
85 78 6 87 15
31 38
2
Y
95 84 20
26 34
Y
37 94 26
114 121
1
Y
51 60 65 96 26
162 172
1
Y
29
38 39
2
Y
43
4 14
Y
65 51
195 200
1
Y
11 9
34 37
1
Y
98
75 77
1
Y
79 45
42 44
2
Y
32 82
84 88
Y
49
85 86
1
Y
76 71
145 155
1
Y
71 46 85 59 30
28 37
2
Y
97 5
67 70
Y
94 35 77
143 148
2
Y
74 52
128 130
Y
16 87
65 74
2
Y
63 98 45 32
76 80
Y
60 36 23 25
50 54
2
Y
0
50 57
Y
52 14
132 139
2
Y
7 68 61 9 5
181 189
Y
14 36
86 89
1
Y
37 79
54 63
2
Y
70 82 80 44 16
52 54
Y
33 41 10 96 0
115 122
2
Y
4 17 51 19
129 129
Y
2 13 33
37 38
2
Y
55 84 13 99
38 44
Y
17
185 193
1
Y
77
16 19
2
Y
39 87 56 91 45
164 169
Y
55 58
67 77
2
Y
33 45 54 61
150 152
Y
24 45 60 72 66
137 144
1
Y
59
190 199
2
Y
64 99 57 65
116 124
Y
35 42 46 40
7 16
2
Y
76
18 23
Y
51
95 96
1
Y
36 24
117 123
1
Y
13
1 8
1
Y
9 81 96 13 33
94 102
2
Y
45 16 7
43 53
Y
99 82 56 77 71
28 30
2
Y
33 43 3 22
160 169
Y
67 18 71
30 36
1
Y
44 16 65 8 0
118 128
1
Y
49 88 57 27
156 159
2
Y
12 94 21 13
19 23
Y
11
74 80
2
Y
16 93 77
137 137
Y
42 68 56
142 152
2
Y
40 32 18 43 1
116 116
Y
98 5 72 34
151 159
1
Y
78 5 46
87 92
1
Y
28 30
112 118
1
Y
8 48 80
189 192
2
Y
2
18 27
Y
48
162 167
1
Y
51 98 60
37 43
1
Y
6 44
166 174
1
Y
98
185 187
2
Y
38 91 60 11 86
93 93
Y
51 63 33
78 79
2
Y
59 54
51 58
Y
50 38
129 131
1
Y
84 36 0 30
109 116
2
Y
39 6
120 120
Y
30 81 71
88 89
2
Y
76 42 25
128 137
Y
47
15 18
2
Y
62 37 81
115 120
Y
5
127 133
2
Y
54 99 29 87
131 139
Y
40 14 45
36 37
1
Y
71 6
23 29
1
Y
23 39 92 18
43 44
2
Y
20
33 34
Y
56 95
75 77
2
Y
73 91 15 45
20 28
Y
74 53
28 28
1
Y
96 15
119 126
2
Y
83 78 71 54
20 22
Y
72 38 13
148 157
2
Y
62 72 97 21 26
63 65
Y
43 83 14 28
95 102
2
Y
10
129 130
Y
18 73 51 38
120 121
2
Y
20 32
54 60
Y
25 59 97 27
90 94
2
Y
84 3 8 37
58 68
Y
49 68 99 51 84
178 184
2
Y
43 47 50 4
53 57
Y
74 85 18 34 47
133 141
2
Y
25 52 55
55 58
Y
4 67 5 88 55
6 15
2
Y
50 97 34 63 6
122 127
Y
45 47 76
167 168
2
Y
39 43 51
192 196
Y
80 85 73 66 24
48 51
1
Y
38 63 91 78 44
31 33
2
Y
76 24 94 42
35 45
Y
36 90 24 23 26
131 137
2
Y
39 60 47 6 63
121 128
Y
65 66
6 12
2
Y
67 63 91
85 85
Y
77 76 10 90 34
143 143
2
Y
92 17 4
105 108
Y
15 5 50 75
188 191
1
Y
27 15
39 39
2
Y
0 4 42 20
117 119
Y
80
115 125
1
Y
46 14 92 39
84 84
2
Y
83 10 85 74 25
87 89
Y
79
45 52
2
Y
16 45 5 67 37
139 148
Y
39
191 195
2
Y
1 12 22 36
16 20
Y
4 67 26
37 45
2
Y
1
96 105
Y
74 40 77
24 28
1
Y
34 91
197 197
2
Y
78 61 22 94 36
167 175
Y
5 54 39
118 120
2
Y
43 54 42 8 31
174 174
Y
81
46 50
2
Y
54 48 65 21
169 177
Y
59 64 27
96 102
2
Y
57 58
8 12
Y
67 60 84 68 94
96 99
1
Y
88 96
172 180
2
Y
5 67 84
163 164
Y
93 59 26 71 97
103 112
1
Y
46 60 30
8 12
1
Y
95
15 18
2
Y
16 76 80
171 174
Y
68 75 52 34
181 189
2
Y
11 69
12 18
Y
4 50
42 49
1
Y
23
88 98
1
Y
2 1 9 15
31 38
2
Y
77
95 105
Y
39 53 30
153 155
1
Y
85 17 20
152 161
1
Y
84 46
84 85
2
Y
11 2 65
57 62
Y
83
129 133
2
Y
27 12 58 8
2 12
Y
79 88
114 124
2
Y
21 16 18 85 32
172 179
Y
15 54 77
164 172
2
Y
1 37
114 115
Y
85 39 77
9 15
1
Y
28 56 87 69
97 97
2
Y
31 16 6
24 33
Y
35 67 29
104 105
2
Y
52 91 4
161 170
Y
35 64
92 95
1
Y
17 3 69 95 38
40 45
2
Y
74 4 84
19 25
Y
39 13 44 95 8
68 77
2
Y
19
93 94
Y
34 70 55 54
26 30
2
Y
20 41 67
175 175
Y
48 34 40 90 75
172 175
2
Y
58 42 40 46 96
71 81
Y
4 72 82
63 64
1
Y
10 71 77 73
58 67
1
Y
11
34 42
2
Y
80
104 106
Y
43 95
28 28
1
Y
96 3
42 52
2
Y
49 1 76
76 77
Y
85 84
130 137
1
Y
9 52 77 40 0
65 71
1
Y
84
171 181
1
Y
41
64 67
1
Y
25 55
108 111
2
Y
74 34 36 82 95
84 85
Y
88 11 20 33
62 62
1
Y
2
21 27
1
Y
40 44 65 92
155 165
1
Y
29 23 57 39 46
152 161
2
Y
43 5 31 58
134 140
Y
63
173 179
2
Y
33 70 38 43
147 156
Y
55 32 93 90
176 180
2
Y
96 83 45
172 175
Y
91 52
125 127
2
Y
90 67 19
163 173
Y
9
104 106
2
Y
66
28 33
Y
35 14 63 23 1
183 192
2
Y
16 80 88
64 67
Y
66 7
11 19
2
Y
39 0 64
102 110
Y
0 9 99 93
125 125
2
Y
34 30 90 0
117 121
Y
94 2 49 40 41
188 194
2
Y
27
155 164
Y
59 78 73 16
73 76
1
Y
26 45 76
3 6
2
Y
25 5 49 94 26
121 131
Y
78 22 15 96 77
37 47
2
Y
88 98
31 35
Y
5 84 56 93
99 99
2
Y
57 99 68 36 77
80 80
Y
29 24 44
21 30
1
Y
52 70
110 116
1
Y
58 0
196 197
2
Y
65
29 34
Y
68 62 69
121 122
2
Y
40 22 8 57 87
37 46
Y
51 18
15 21
1
Y
24 66 51 99 93
0 4
2
Y
88 16
126 126
Y
97 81 0 73
2 7
2
Y
16
147 151
Y
60
125 127
2
Y
98
59 65
Y
13 30
83 90
1
Y
80 14 76 81 21
6 12
1
Y
81
165 168
1
Y
64 83
107 111
1
Y
70 91 48
76 78
1
Y
5 74 59
149 150
2
Y
55 3 39
29 31
Y
39 96
127 128
1
Y
52
25 32
2
Y
54 43 28 27
102 106
Y
81 55 86
109 109
2
Y
70 29 45 9 98
4 7
Y
37 59
20 29
2
Y
87 88 43 23 58
39 43
Y
31 61 99 2
146 146
2
Y
39 46 88
13 23
Y
93
154 155
1
Y
54 52 77 4
132 132
2
Y
46
54 64
Y
17 18 83 99 12
159 169
2
Y
25 24 93
95 99
Y
26 41 27
59 61
1
Y
15
41 46
2
Y
41 88 13
94 103
Y
75 41 15
39 49
2
Y
22 54 61
59 60
Y
81 99 27 16
2 3
2
Y
32
173 177
Y
38 18 83 26 13
176 179
1
Y
99
95 102
1
Y
92 41 4
159 162
1
Y
35
124 132
1
Y
69 44 21
131 139
1
Y
62 80 72 26 66
42 50
2
Y
94 25
102 108
Y
3 82
157 159
1
Y
38 14 81 97 34
52 55
2
Y
90
88 92
Y
49 82
118 126
1
Y
67 85 28 49
179 188
2
Y
28 18 13 99 87
131 139
Y
71
86 91
2
Y
91
159 164
Y
2 85
117 118
2
Y
12 27 97 79
160 160
Y
50
27 36
2
Y
28 41 29 47 16
75 82
Y
64 13 93 74
127 128
2
Y
53 94 14 32
78 83
Y
88
155 156
1
Y
8 2 15 7 75
7 16
2
Y
10 7
180 186
Y
30
57 58
1
Y
80 85 67 18 29
94 100
2
Y
89 34
84 86
Y
47 91 12 82 64
17 24
1
Y
55 53
193 193
2
Y
15 90 37 35
160 167
Y
63 39 29 90
39 39
2
Y
87
29 31
Y
57 84 59 95 9
115 123
2
Y
4 55 56
33 40
Y
6
76 81
1
Y
37 42 4 89
152 159
1
Y
26 41 68 46 17
47 52
1
Y
2 35 99 14
63 72
2
Y
40 39
69 77
Y
18 56 4
28 31
1
Y
81 1
194 198
1
Y
79 42 77 54 74
111 112
1
Y
80
34 38
2
Y
10 79
165 173
Y
73 62 75
7 8
1
Y
66 27
119 119
1
Y
64 95 55 35 61
24 25
1
Y
45 59 46 60 77
172 181
2
Y
72
117 127
Y
26
72 75
2
Y
7 91 45
45 45
Y
25
22 27
1
Y
85 40 50
7 8
2
Y
62 73 99 65
129 133
Y
25 97 84 59
64 68
2
Y
82 72 6 84 77
77 86
Y
43 7 74 82
101 103
1
Y
43 68 24 72
192 192
1
Y
57 94 58 84
78 84
2
Y
82 47 70
60 68
Y
35 3 16
126 134
2
Y
10 60 12 56 39
123 126
Y
87 92 66 50 76
159 159
2
Y
7
179 180
Y
12 46 50 87 41
19 26
2
Y
22 72
24 26
Y
38 61
143 147
2
Y
33 38
174 179
Y
21
160 163
1
Y
24 88 40
0 8
1
Y
15 36 4 16
55 57
1
Y
26 4
62 66
2
Y
78
14 18
Y
8 60 69
171 175
2
Y
42 0 51 55 78
156 156
Y
83 51
182 188
1
Y
7 11 96
29 34
2
Y
56 18
148 151
Y
93 39
83 93
1
Y
24 18 78 6
173 176
2
Y
75 41 72 69 56
186 195
Y
98 84 72 93
95 100
2
Y
55 75 27 57 19
151 159
Y
8 97 2
51 56
2
Y
80 35 10 65 94
184 190
Y
96
103 112
1
Y
61 48 74
65 71
1
Y
80 65 86
123 131
2
Y
84 80 34 98
6 16
Y
40 61 39 52
56 63
1
Y
45 16
140 149
2
Y
92 98 48 49
133 135
Y
76 57
77 82
1
Y
55 84 77 70 85
76 79
1
Y
47 85 83 80
132 137
1
Y
12
128 130
2
Y
82 51 80 66 48
4 10
Y
88 41 33 65
46 56
1
Y
31 72 43
179 183
2
Y
48 61 64 36 19
177 182
Y
82 64 30 93 91
122 131
2
Y
52 7 30
42 45
Y
83 80 16
62 70
1
Y
1 26 13 15
144 150
1
Y
76 83 52 93
190 195
2
Y
45 72 71
4 12
Y
98 4 25 76 70
103 111
1
Y
60 57
190 199
1
Y
10 81 42 21 89
189 196
2
Y
9 97 13
77 85
Y
88 30 92
139 145
2
Y
88 94 60
8 13
Y
72 65 45 42
130 133
2
Y
53 7 58 66
105 111
Y
22 95 69 17
161 168
2
Y
90
158 166
Y
77 88 1 83 30
162 164
1
Y
56 0 78 3
19 19
2
Y
12
93 95
Y
97
60 66
1
Y
27 84
149 158
1
Y
58
66 74
1
Y
37 76 72 2
138 140
2
Y
62
141 141
Y
84 85 10 61 49
66 74
2
Y
82 58 54
90 91
Y
56 72
112 113
1
Y
3 34 40
182 187
2
Y
23
117 125
Y
82 35 89 87
64 73
2
Y
76 20 15 83
144 149
Y
98
185 187
2
Y
33 87 85 99 45
7 10
Y
47 21 71 1
190 192
2
Y
24 46 54 61
119 124
Y
16 20 89
90 96
1
Y
95 77 19 83 9
177 186
2
Y
66 41 63 20 93
150 159
Y
61
33 38
2
Y
17
112 115
Y
86 0
163 163
1
Y
53 9 26 90 63
64 74
2
Y
34 47
45 53
Y
4 43 51 67 75
71 81
2
Y
49 40
192 195
Y
11 42 40 68
56 56
2
Y
95
13 21
Y
51 78 96 42
115 123
1
Y
60 77 16
141 145
2
Y
57 66 93 26
33 34
Y
11 92
14 17
1
Y
98 80 11 52
152 156
2
Y
71 28 51 21 79
162 163
Y
42
39 44
2
Y
94 51
125 134
Y
14
142 144
1
Y
66 25 88 73 98
61 67
2
Y
59 13 5
166 171
Y
10
159 167
2
Y
0 52 60 55 98
84 91
Y
99 81 90 85 45
51 51
2
Y
8
107 115
Y
55 39 20 83
79 84
1
Y
24
73 81
1
Y
70 19
191 198
1
Y
54 60 92
20 27
1
Y
35 32 93 59
107 112
1
Y
97 71 14 62 20
105 106
1
Y
90 78 1
160 168
2
Y
21 23
181 185
Y
24 70 47 90
21 27
2
Y
14 87 15
132 136
Y
20 74 80 78 95
1 2
1
Y
51
185 191
1
Y
49 67 28 97 60
102 106
1
Y
92 40 54 30
147 153
2
Y
28 89 57 23
6 13
Y
95 76 82 64
184 186
1
Y
67
41 44
1
Y
97 29 39
173 173
1
Y
61
170 174
1
Y
73
67 70
1
Y
14 17 33 41
147 154
1
Y
74 56 76 52
120 126
1
Y
16 45 93 31
164 165
1
Y
61 51
124 127
2
Y
74 8 95 30 77
182 190
Y
17 48
58 58
1
Y
19 82 21
178 182
1
Y
53 5
6 10
1
Y
69 28 36 99 45
36 38
1
Y
66
125 133
2
Y
50 8 48
26 28
Y
98
79 85
1
Y
65 48
81 89
2
Y
93 11 67
13 16
Y
6 41 98 22
167 176
1
Y
53 65 79 41
107 111
2
Y
43
190 196
Y
49 92 95 61 82
175 185
1
Y
20
10 13
1
Y
83 17 12 20 11
10 20
2
Y
57 96
94 99
Y
79
49 54
1
Y
36 65 74 64
155 160
2
Y
98
97 104
Y
83 82 6 15
41 48
2
Y
41
178 182
Y
29 88
60 66
1
Y
55 48 49
191 199
2
Y
94 78 50
189 195
Y
2 17 37 97
197 197
2
Y
42
150 156
Y
97
133 136
2
Y
10 27 99 64
42 44
Y
3
38 41
1
Y
43 99
131 134
2
Y
22 38 1 28 7
116 119
Y
60 81 37 95
122 130
1
Y
62
2 12
2
Y
7 4
174 174
Y
83 6 85 21
50 52
2
Y
10 14 7
47 48
Y
58 51 72 77
106 109
1
Y
58 89 46 68 28
32 32
2
Y
13 62
117 122
Y
13 87
23 29
1
Y
59
163 166
1
Y
84 39 20 95 94
25 32
2
Y
93 33
168 173
Y
5 12 53
41 49
1
Y
81 28 89 94
94 96
1
Y
32 57
135 141
1
Y
61 38 46 53 79
8 8
2
Y
92 46
15 22
Y
95 94 1
111 118
1
Y
18 9 82
111 120
1
Y
50
8 9
1
Y
59 94
144 152
2
Y
84 25
31 36
Y
86 90
173 173
2
Y
3 79
49 57
Y
26 77 0 72
115 115
1
Y
9
10 12
1
Y
37
58 59
2
Y
97 62
39 45
Y
81 73
34 43
1
Y
11 49 90 55 46
20 25
1
Y
71 37 38 94
136 146
2
Y
30 63
124 128
Y
78 51
24 25
2
Y
34 98 2 26
100 109
Y
95 67 42 36 53
72 72
2
Y
99
47 52
Y
49 50 15 85 31
145 150
1
Y
81 40 0
190 197
1
Y
14 23 63 71 45
36 46
1
Y
59 56 40
70 75
2
Y
70
74 80
Y
94
42 48
2
Y
35 17 42 8
114 115
Y
7 45
47 56
1
Y
51 28 27
159 160
100 1000
0 54 1
0 98 9
0 56 6
0 7 6
0 10 2
0 75 7
0 88 2
0 73 9
0 81 4
0 30 1
0 53 9
0 14 8
0 25 6
0 79 1
1 16 6
1 66 1
1 12 3
1 92 4
1 13 8
1 80 10
1 3 5
1 65 9
1 85 8
1 76 7
2 18 2
2 74 5
2 41 9
2 10 9
2 26 4
2 79 7
2 23 1
2 88 10
2 6 5
2 71 1
2 96 7
2 82 9
3 55 7
3 40 4
3 85 3
3 1 5
3 5 7
3 71 4
4 10 7
4 46 3
4 15 6
4 92 8
4 59 4
4 51 3
4 83 1
5 91 4
5 95 2
5 69 4
5 68 2
5 70 3
5 11 7
5 53 1
5 3 7
5 6 3
5 84 8
5 89 10
6 23 1
6 2 5
6 30 7
6 95 1
6 35 4
6 5 3
7 54 10
7 0 6
7 97 10
7 22 1
7 9 9
7 91 6
7 26 2
7 81 7
7 32 7
7 65 7
7 78 10
8 35 10
8 71 7
8 99 3
8 32 1
8 88 1
8 26 2
8 52 2
9 13 8
9 55 8
9 16 5
9 14 6
9 7 9
9 62 5
9 26 9
9 22 8
9 11 1
9 72 5
9 56 10
9 48 7
9 19 4
9 92 3
10 24 3
10 0 2
10 2 9
10 4 7
10 74 2
10 64 10
10 99 5
10 61 1
10 78 4
10 20 10
10 98 5
10 58 6
10 31 6
10 53 6
10 19 10
11 58 9
11 35 3
11 91 1
11 63 9
11 30 10
11 98 10
11 9 1
11 31 5
11 59 3
11 5 7
11 51 1
11 21 10
11 97 9
11 96 7
12 94 2
12 71 4
12 1 3
12 93 2
12 70 5
12 42 10
12 21 2
12 89 4
13 9 8
13 87 2
13 47 1
13 1 8
13 52 10
13 40 1
13 78 4
13 20 1
13 44 10
13 71 9
13 67 2
14 97 10
14 50 3
14 9 6
14 91 3
14 98 8
14 21 10
14 0 8
14 81 8
15 60 9
15 87 3
15 42 2
15 4 6
15 46 3
15 88 2
15 58 5
15 56 3
16 26 1
16 1 6
16 17 10
16 68 4
16 48 3
16 9 5
16 93 8
16 60 9
16 44 5
16 69 4
16 64 7
17 36 3
17 57 5
17 16 10
17 87 9
17 68 7
17 39 3
17 53 2
17 61 4
17 76 5
17 24 4
17 93 3
17 92 9
18 2 2
18 30 5
18 53 10
18 86 10
18 65 8
18 71 9
18 38 6
18 43 1
19 46 1
19 96 1
19 69 4
19 71 10
19 79 10
19 88 5
19 9 4
19 57 6
19 10 10
20 77 7
20 31 2
20 81 10
20 29 5
20 58 10
20 10 10
20 69 8
20 64 8
20 13 1
20 68 1
21 92 2
21 72 1
21 69 9
21 55 10
21 49 2
21 82 8
21 45 5
21 90 9
21 14 10
21 12 2
21 39 8
21 11 10
21 35 5
21 32 2
22 93 8
22 74 9
22 41 8
22 88 2
22 95 1
22 7 1
22 64 10
22 51 6
22 79 2
22 9 8
22 78 4
22 99 6
22 62 9
22 34 7
23 26 2
23 51 3
23 6 1
23 56 1
23 40 8
23 2 1
23 71 5
23 76 3
23 31 3
24 31 1
24 87 7
24 27 7
24 60 10
24 10 3
24 49 9
24 26 3
24 99 5
24 77 8
24 17 4
24 32 3
24 90 5
24 51 6
25 72 8
25 90 2
25 55 6
25 74 3
25 0 6
25 73 5
26 23 2
26 36 3
26 16 1
26 53 8
26 33 9
26 97 1
26 24 3
26 27 6
26 9 9
26 2 4
26 7 2
26 85 8
26 8 2
26 87 7
26 93 10
26 70 6
27 24 7
27 26 6
27 55 7
28 92 5
28 88 2
28 54 7
28 41 5
28 44 7
28 79 6
29 42 7
29 62 4
29 33 5
29 96 1
29 20 5
29 66 8
29 73 5
29 46 7
29 39 2
29 45 10
30 75 1
30 18 5
30 11 10
30 34 6
30 98 10
30 61 3
30 50 7
30 6 7
30 0 1
30 56 8
31 24 1
31 20 2
31 11 5
31 71 9
31 99 1
31 78 5
31 92 6
31 55 10
31 10 6
31 23 3
31 79 6
32 70 4
32 77 7
32 67 8
32 50 9
32 8 1
32 40 6
32 7 7
32 62 1
32 24 3
32 74 9
32 43 10
32 83 5
32 21 2
33 40 9
33 26 9
33 43 7
33 37 6
33 29 5
33 92 2
33 77 8
33 60 4
33 98 6
34 80 9
34 50 1
34 30 6
34 47 10
34 77 3
34 22 7
34 38 1
34 82 5
35 57 6
35 11 3
35 8 10
35 99 9
35 60 7
35 6 4
35 21 5
35 88 3
35 58 1
35 90 10
36 26 3
36 17 3
36 69 6
36 68 6
36 79 10
36 97 9
37 33 6
37 41 6
37 40 5
37 96 1
37 39 10
37 91 2
37 65 4
38 54 7
38 71 1
38 74 4
38 92 1
38 69 10
38 87 4
38 39 4
38 59 10
38 60 2
38 34 1
38 18 6
38 42 1
38 65 10
38 81 10
39 64 10
39 17 3
39 38 4
39 86 7
39 43 6
39 50 3
39 21 8
39 37 10
39 29 2
40 33 9
40 99 5
40 3 4
40 54 7
40 48 10
40 23 8
40 62 5
40 32 6
40 66 5
40 50 8
40 37 5
40 13 1
40 80 9
40 68 8
40 73 1
41 49 10
41 22 8
41 2 9
41 37 6
41 57 5
41 65 3
41 28 5
42 29 7
42 77 3
42 64 9
42 15 2
42 12 10
42 72 8
42 99 6
42 38 1
42 81 5
42 70 1
43 86 1
43 64 2
43 52 9
43 80 8
43 33 7
43 61 5
43 39 6
43 68 10
43 94 1
43 51 6
43 32 10
43 18 1
44 50 3
44 63 2
44 47 3
44 16 5
44 54 10
44 91 9
44 28 7
44 13 10
44 94 9
45 62 4
45 84 1
45 71 6
45 96 7
45 95 10
45 21 5
45 65 8
45 81 7
45 83 8
45 29 10
46 19 1
46 85 6
46 4 3
46 15 3
46 70 7
46 97 8
46 59 2
46 29 7
47 68 5
47 97 10
47 60 6
47 34 10
47 13 1
47 82 7
47 44 3
47 92 2
47 66 4
48 40 10
48 16 3
48 79 8
48 95 1
48 57 6
48 9 7
49 41 10
49 74 7
49 71 9
49 77 2
49 24 9
49 53 7
49 21 2
49 52 10
49 51 2
50 44 3
50 34 1
50 14 3
50 32 9
50 66 4
50 70 5
50 40 8
50 53 3
50 30 7
50 39 3
50 92 2
51 23 3
51 56 10
51 77 5
51 22 6
51 58 8
51 97 1
51 11 1
51 43 6
51 24 6
51 68 6
51 70 2
51 4 3
51 49 2
52 43 9
52 87 9
52 81 2
52 13 10
52 97 9
52 59 10
52 49 10
52 8 2
53 96 4
53 18 10
53 26 8
53 17 2
53 81 7
53 49 7
53 70 2
53 50 3
53 5 1
53 0 9
53 79 7
53 73 5
53 78 3
53 90 2
53 10 6
54 40 7
54 58 8
54 7 10
54 0 1
54 77 7
54 38 7
54 28 7
54 98 3
54 94 9
54 44 10
54 71 9
55 3 7
55 64 6
55 9 8
55 90 5
55 21 10
55 25 6
55 77 7
55 62 3
55 80 3
55 27 7
55 31 10
56 93 4
56 51 10
56 0 6
56 67 10
56 23 1
56 94 5
56 9 10
56 96 9
56 30 8
56 87 8
56 90 4
56 15 3
56 62 4
57 35 6
57 17 5
57 41 5
57 48 6
57 59 1
57 19 6
58 11 9
58 54 8
58 93 8
58 51 8
58 20 10
58 10 6
58 15 5
58 35 1
59 74 3
59 89 5
59 60 1
59 38 10
59 11 3
59 52 10
59 98 4
59 95 8
59 46 2
59 4 4
59 57 1
60 66 4
60 15 9
60 24 10
60 59 1
60 47 6
60 35 7
60 38 2
60 16 9
60 33 4
61 98 1
61 17 4
61 73 7
61 30 3
61 10 1
61 85 2
61 43 5
61 66 8
62 29 4
62 45 4
62 98 10
62 9 5
62 99 6
62 40 5
62 55 3
62 22 9
62 32 1
62 76 8
62 56 4
63 11 9
63 44 2
63 65 3
63 66 1
64 39 10
64 42 9
64 70 2
64 55 6
64 43 2
64 22 10
